,combine_year,player_name,first_name,last_name,college,position,height_inches,weight_lbs,hand_size_inches,arm_length_inches,40_yard_dash,bench_press_reps,vertical_leap_inches,broad_jump_inches,3_cone_drill,20_yard_shuttle,60_yard_shuttle,hand_size_inches_missed,arm_length_inches_missed,40_yard_dash_missed,bench_press_reps_missed,vertical_leap_inches_missed,broad_jump_inches_missed,3_cone_drill_missed,20_yard_shuttle_missed,60_yard_shuttle_missed
8508,1989,markus paul,markus,paul,syracuse,db,74.1,199,,,4.68,9.0,38.0,117.0,,4.3,11.33,1,1,0,0,0,0,1,0,0
8509,1989,danny peebles,danny,peebles,north_carolina_state,wr,71.6,169,,,4.43,,35.5,128.0,,4.23,11.63,1,1,0,1,0,0,1,0,0
8510,1989,rodney peete,rodney,peete,southern_california,qb,72.5,195,,,4.72,,29.0,103.0,,4.53,,1,1,0,1,0,0,1,0,1
8511,1989,lawrence pete,lawrence,pete,nebraska,dl,72.9,280,,,5.19,25.0,26.0,98.0,,4.71,,1,1,0,0,0,0,1,0,1
8512,1989,todd philcox,todd,philcox,syracuse,qb,76.0,213,,,5.12,,27.5,100.0,,4.43,,1,1,0,1,0,0,1,0,1
8513,1989,darrell phillips,darrell,phillips,louisiana_state,dl,72.5,253,,,5.18,17.0,,,,,,1,1,0,0,1,1,1,1,1
8514,1989,kim phillips,kim,phillips,north_texas,lb,69.9,185,,,4.54,6.0,38.0,125.0,,4.13,11.16,1,1,0,0,0,0,1,0,0
8515,1989,warren powers,warren,powers,maryland,dl,78.6,274,,,5.02,,30.5,103.0,,4.82,,1,1,0,1,0,0,1,0,1
8516,1989,mark prins,mark,prins,grand_valley_state_mi,ol,76.0,281,,,5.48,13.0,22.5,91.0,,4.88,,1,1,0,0,0,0,1,0,1
8517,1989,wes pritchett,wes,pritchett,notre_dame,lb,76.8,238,,,5.06,23.0,29.5,99.0,,4.58,12.11,1,1,0,0,0,0,1,0,0
8518,1989,ernest purnsley,ernest,purnsley,wake_forest,db,70.5,186,,,4.65,11.0,34.0,116.0,,4.5,11.57,1,1,0,0,0,0,1,0,0
8519,1989,jeff query,jeff,query,millikin_il,wr,71.3,164,,,4.43,,37.5,123.0,,3.91,10.83,1,1,0,1,0,0,1,0,0
8520,1989,paul reilly,paul,reilly,nebraska-kearney,fb_te,75.6,234,,,4.9,17.0,30.0,105.0,,4.39,11.99,1,1,0,0,0,0,1,0,0
8521,1989,rodney rice,rodney,rice,brigham_young,lb,67.4,180,,,4.65,,35.0,113.0,,4.38,11.74,1,1,0,1,0,0,1,0,0
8522,1989,tom ricketts,tom,ricketts,pittsburgh,ol,77.0,303,,,,20.0,,,,,,1,1,1,0,1,1,1,1,1
8523,1989,andre rison,andre,rison,michigan_state,wr,70.0,187,,,4.47,,35.0,114.0,,3.96,11.37,1,1,0,1,0,0,1,0,0
8524,1989,kevin robbins,kevin,robbins,michigan_state,ol,76.8,281,,,5.27,,27.0,95.0,,4.93,,1,1,0,1,0,0,1,0,1
8525,1989,robert robinson,robert,robinson,south_carolina,lb,70.5,181,,,4.63,12.0,36.0,119.0,,4.59,11.89,1,1,0,0,0,0,1,0,0
8526,1989,tracy rocker,tracy,rocker,auburn,dl,74.8,285,,,5.29,16.0,,,,,,1,1,0,0,1,1,1,1,1
8527,1989,tracy rogers,tracy,rogers,frenso_state_ca,lb,73.4,230,,,4.82,18.0,32.0,110.0,,4.41,11.86,1,1,0,0,0,0,1,0,0
8528,1989,benji roland,benji,roland,auburn,dl,75.0,272,,,5.24,,25.0,101.0,,4.67,,1,1,0,1,0,0,1,0,1
8529,1989,john roper,john,roper,texas_a&m,lb,73.6,228,,,4.87,15.0,37.0,,,,,1,1,0,0,0,1,1,1,1
8530,1989,everett ross,everett,ross,ohio_state,wr,70.0,178,,,4.58,,36.0,113.0,,4.19,11.75,1,1,0,1,0,0,1,0,0
8531,1989,greg ross,greg,ross,memphis,dl,74.8,266,,,5.08,18.0,31.0,103.0,,4.58,,1,1,0,0,0,0,1,0,1
8532,1989,rickey royal,rickey,royal,sam_houston_state_tx,lb,69.3,183,,,4.54,17.0,34.0,112.0,,4.44,11.91,1,1,0,0,0,0,1,0,0
8533,1989,troy sadowski,troy,sadowski,georgia,fb_te,76.8,242,,,4.85,16.0,32.5,117.0,,4.24,,1,1,0,0,0,0,1,0,1
8534,1989,ron sancho,ron,sancho,louisiana_state,lb,74.0,230,,,4.95,18.0,31.0,108.0,,4.62,12.11,1,1,0,0,0,0,1,0,0
8535,1989,deion sanders,deion,sanders,florida_state,lb,71.8,182,,,4.29,,,,,,,1,1,0,1,1,1,1,1,1
8536,1989,mark seals,mark,seals,boston_college,lb,72.8,201,,,4.65,10.0,33.0,118.0,,4.36,11.65,1,1,0,0,0,0,1,0,0
8537,1989,richard shelton,richard,shelton,liberty_va,lb,70.0,180,,,4.52,13.0,39.0,125.0,,4.39,11.38,1,1,0,0,0,0,1,0,0
8538,1989,heath sherman,heath,sherman,texas_a&m-kingsville,fb_te,70.4,201,,,4.57,12.0,,,,,,1,1,0,0,1,1,1,1,1
8539,1989,kevin simons,kevin,simons,tennessee,ol,75.9,311,,,,,,,,,,1,1,1,1,1,1,1,1,1
8540,1989,andy sinclair,andy,sinclair,stanford,ol,74.5,277,,,5.26,28.0,27.0,101.0,,4.63,,1,1,0,0,0,0,1,0,1
8541,1989,brian slater,brian,slater,washington,wr,75.9,195,,,4.56,,31.5,108.0,,4.05,11.92,1,1,0,1,0,0,1,0,0
8542,1989,jessie small,jessie,small,eastern_kentucky,lb,76.1,236,,,4.74,15.0,31.0,114.0,,4.57,,1,1,0,0,0,0,1,0,1
8543,1989,brian smith,brian,smith,auburn,dl,77.8,248,,,4.83,,31.5,,,4.5,12.34,1,1,0,1,0,1,1,0,0
8544,1989,eric smith,eric,smith,ucla,lb,75.4,240,,,,16.0,,,,,,1,1,1,0,1,1,1,1,1
8545,1989,julius smith,julius,smith,stephen_f._austin_tx,lb,73.3,248,,,4.94,16.0,28.0,108.0,,4.68,12.56,1,1,0,0,0,0,1,0,0
8546,1989,kendall smith,kendall,smith,utah_state,wr,69.6,179,,,4.59,,33.0,110.0,,4.39,11.59,1,1,0,1,0,0,1,0,0
8547,1989,brent snyder,brent,snyder,utah_state,qb,75.3,225,,,5.09,,25.5,104.0,,4.45,,1,1,0,1,0,0,1,0,1
8548,1989,anthony spears,anthony,spears,portland_state_or,dl,76.4,275,,,5.23,12.0,27.0,97.0,,4.84,,1,1,0,0,0,0,1,0,1
8549,1989,anthony stafford,anthony,stafford,oklahoma,wr,67.9,183,,,4.47,12.0,36.0,120.0,,4.16,11.09,1,1,0,0,0,0,1,0,0
8550,1989,ron stallworth,ron,stallworth,auburn,dl,76.8,257,,,4.93,19.0,28.5,104.0,,4.76,,1,1,0,0,0,0,1,0,1
8551,1989,frank stams,frank,stams,notre_dame,lb,74.5,222,,,4.83,19.0,32.5,110.0,,4.28,11.17,1,1,0,0,0,0,1,0,0
8552,1989,damon stell,damon,stell,oklahoma,rb,70.5,199,,,4.74,10.0,33.0,114.0,,4.35,11.7,1,1,0,0,0,0,1,0,0
8553,1989,richard stephens,richard,stephens,tulsa_ok,ol,78.6,309,,,5.19,23.0,23.5,95.0,,4.71,,1,1,0,0,0,0,1,0,1
8554,1989,mark stepnoski,mark,stepnoski,pittsburgh,ol,74.4,270,,,5.01,29.0,29.0,101.0,,4.53,,1,1,0,0,0,0,1,0,1
8555,1989,alex stewart,alex,stewart,cal-state_fullerton,dl,75.5,263,,,4.74,27.0,37.5,123.0,,4.63,,1,1,0,0,0,0,1,0,1
8556,1989,andrew stewart,andrew,stewart,cincinnati,dl,75.9,256,,,4.82,30.0,40.0,120.0,,4.51,,1,1,0,0,0,0,1,0,1
8557,1989,mark stock,mark,stock,virginia_military_inst_va,wr,71.1,173,,,4.55,,33.0,114.0,,4.24,11.25,1,1,0,1,0,0,1,0,0
8558,1989,george streeter,george,streeter,notre_dame,lb,73.4,217,,,4.77,18.0,36.0,110.0,,4.24,11.28,1,1,0,0,0,0,1,0,0
8559,1989,john stroia,john,stroia,west_virginia,ol,76.1,264,,,5.3,23.0,32.5,107.0,,4.45,,1,1,0,0,0,0,1,0,1
8560,1989,chad sydnor,chad,sydnor,maryland,db,69.6,176,,,4.7,12.0,33.0,110.0,,4.23,11.88,1,1,0,0,0,0,1,0,0
8561,1989,richard tardits,richard,tardits,georgia,lb,73.6,216,,,4.79,13.0,32.5,114.0,,4.49,11.96,1,1,0,0,0,0,1,0,0
8562,1989,craig taylor,craig,taylor,west_virginia,fb_te,71.5,223,,,4.82,14.0,28.5,108.0,,4.09,11.4,1,1,0,0,0,0,1,0,0
8563,1989,jay taylor,jay,taylor,san_jose_state,lb,69.8,174,,,4.54,,33.0,116.0,,4.63,12.29,1,1,0,1,0,0,1,0,0
8564,1989,broderick thomas,broderick,thomas,nebraska,lb,74.3,253,,,4.61,,,,,,,1,1,0,1,1,1,1,1,1
8565,1989,derrick thomas,derrick,thomas,alabama,lb,74.5,234,,,4.58,,,,,,,1,1,0,1,1,1,1,1,1
8566,1989,rob thomas,rob,thomas,oregon_state,wr,70.8,171,,,4.51,,34.5,119.0,,4.06,10.89,1,1,0,1,0,0,1,0,0
8567,1989,jim thompson,jim,thompson,auburn,ol,78.1,266,,,5.09,,30.5,110.0,,4.68,,1,1,0,1,0,0,1,0,1
8568,1989,lawyer tillman,lawyer,tillman,auburn,wr,76.0,227,,,,,,,,,,1,1,1,1,1,1,1,1,1
8569,1989,lewis tillman,lewis,tillman,jackson_state_ms,rb,71.0,193,,,4.67,16.0,31.5,109.0,,4.31,11.86,1,1,0,0,0,0,1,0,0
8570,1989,joe tofflemire,joe,tofflemire,arizona,ol,73.9,269,,,,25.0,34.5,,,,,1,1,1,0,0,1,1,1,1
8571,1989,tony tolbert,tony,tolbert,texas-el_paso,lb,78.1,231,,,4.86,14.0,29.5,109.0,,4.64,12.52,1,1,0,0,0,0,1,0,0
8572,1989,billy joe,billy,joe,texas_tech,qb,72.6,217,,,5.09,,28.5,96.0,,4.42,,1,1,0,1,0,0,1,0,1
8573,1989,pat tomberlin,pat,tomberlin,florida_state,ol,75.3,310,,,5.69,20.0,23.0,94.0,,4.92,,1,1,0,0,0,0,1,0,1
8574,1989,jamie townsend,jamie,townsend,eastern_washington,rb,70.3,179,,,4.7,12.0,30.5,104.0,,4.49,12.18,1,1,0,0,0,0,1,0,0
8575,1989,natu tuatagaloa,natu,tuatagaloa,california,dl,75.6,262,,,5.07,22.0,30.5,101.0,,4.45,,1,1,0,0,0,0,1,0,1
8576,1989,floyd turner,floyd,turner,northwestern_state_la,wr,71.9,193,,,4.65,,32.0,114.0,,4.32,11.28,1,1,0,1,0,0,1,0,0
8577,1989,marcus turner,marcus,turner,ucla,db,72.4,191,,,4.65,9.0,33.0,106.0,,,,1,1,0,0,0,0,1,1,1
8578,1989,jeff uhlenhake,jeff,uhlenhake,ohio_state,ol,75.5,276,,,,,,,,,,1,1,1,1,1,1,1,1,1
8579,1989,steven vandergrift,steven,vandergrift,missouri,dl,75.5,283,,,5.25,22.0,27.5,99.0,,4.88,,1,1,0,0,0,0,1,0,1
8580,1989,willie vaughn,willie,vaughn,kansas,wr,70.9,197,,,4.52,,33.0,115.0,,4.28,11.48,1,1,0,1,0,0,1,0,0
8581,1989,john vitale,john,vitale,michigan,ol,72.9,273,,,,21.0,,,,,,1,1,1,0,1,1,1,1,1
8582,1989,tom waddle,tom,waddle,boston_college,wr,71.9,173,,,4.81,,31.0,115.0,,4.19,11.36,1,1,0,1,0,0,1,0,0
8583,1989,jim wahler,jim,wahler,ucla,dl,76.1,266,,,4.99,,31.0,109.0,,4.78,,1,1,0,1,0,0,1,0,1
8584,1989,wayne walker,wayne,walker,texas_tech,wr,68.5,156,,,,,,,,,,1,1,1,1,1,1,1,1,1
8585,1989,wesley walls,wesley,walls,mississippi,fb_te,76.5,240,,,4.77,,,110.0,,,,1,1,0,1,1,0,1,1,1
8586,1989,alonzo washington,alonzo,washington,arizona,rb,70.5,212,,,4.75,,29.5,104.0,,4.3,11.82,1,1,0,1,0,0,1,0,0
8587,1989,charles washington,charles,washington,cameron_ok,lb,72.4,195,,,4.72,,35.5,117.0,,,,1,1,0,1,0,0,1,1,1
8588,1989,troy washington,troy,washington,pittsburgh,db,70.5,185,,,4.65,16.0,31.5,109.0,,4.56,11.51,1,1,0,0,0,0,1,0,0
8589,1989,dana wells,dana,wells,arizona,dl,72.8,265,,,4.94,27.0,29.0,99.0,,4.71,,1,1,0,0,0,0,1,0,1
8590,1989,kevin wells,kevin,wells,san_diego_state,ol,76.3,273,,,5.51,19.0,27.5,96.0,,4.84,,1,1,0,0,0,0,1,0,1
8591,1989,greg werner,greg,werner,depauw_in,fb_te,75.6,236,,,4.93,16.0,33.0,103.0,,4.48,12.19,1,1,0,0,0,0,1,0,0
8592,1989,rhondy weston,rhondy,weston,florida,dl,76.4,272,,,5.12,22.0,30.0,108.0,,4.65,,1,1,0,0,0,0,1,0,1
8593,1989,freddie weygand,freddie,weygand,auburn,wr,71.9,187,,,4.69,,32.0,114.0,,4.24,11.36,1,1,0,1,0,0,1,0,0
8594,1989,warren wheat,warren,wheat,brigham_young,ol,77.3,277,,,5.25,16.0,30.5,107.0,,4.58,,1,1,0,0,0,0,1,0,1
8595,1989,todd wheeler,todd,wheeler,georgia,ol,75.0,269,,,5.18,21.0,27.5,97.0,,4.56,,1,1,0,0,0,0,1,0,1
8596,1989,brian white,brian,white,brigham_young,ol,76.8,275,,,,20.0,,,,,,1,1,1,0,1,1,1,1,1
8597,1989,doug widell,doug,widell,boston_college,ol,76.3,283,,,,25.0,,,,,,1,1,1,0,1,1,1,1,1
8598,1989,brett wiese,brett,wiese,washington,ol,75.8,271,,,5.42,17.0,26.0,96.0,,5.09,,1,1,0,0,0,0,1,0,1
8599,1989,erik wilhelm,erik,wilhelm,oregon_state,qb,74.8,209,,,5.18,,26.0,101.0,,4.21,,1,1,0,1,0,0,1,0,1
8600,1989,eric wilkerson,eric,wilkerson,kent_state_oh,wr,68.8,181,,,4.63,9.0,37.5,124.0,,4.28,11.93,1,1,0,0,0,0,1,0,0
8601,1989,brian williams,brian,williams,minnesota,ol,76.9,299,,,5.18,22.0,29.5,97.0,,4.85,,1,1,0,0,0,0,1,0,1
8602,1989,david williams,david,williams,florida,ol,76.5,293,,,5.12,23.0,29.0,106.0,,4.5,,1,1,0,0,0,0,1,0,1
8603,1989,jerrol williams,jerrol,williams,purdue,lb,76.3,230,,,,,,,,,,1,1,1,1,1,1,1,1,1
8604,1989,steve williams,steve,williams,boston_college,lb,72.8,183,,,,9.0,,,,,,1,1,1,0,1,1,1,1,1
8605,1989,curtis wilson,curtis,wilson,missouri,ol,74.8,282,,,4.95,29.0,28.0,105.0,,4.39,,1,1,0,0,0,0,1,0,1
8606,1989,steve wisniewski,steve,wisniewski,penn_state,ol,75.8,275,,,5.08,33.0,27.5,98.0,,4.35,,1,1,0,0,0,0,1,0,1
8607,1989,joe wolf,joe,wolf,boston_college,ol,78.0,284,,,5.03,26.0,27.0,102.0,,4.54,,1,1,0,0,0,0,1,0,1
8608,1989,mike wolfe,mike,wolfe,oklahoma_state,ol,75.8,272,,,5.05,26.0,29.5,108.0,,4.58,,1,1,0,0,0,0,1,0,1
8609,1989,rob woods,rob,woods,arizona,ol,77.8,275,,,5.33,23.0,28.5,109.0,,4.7,,1,1,0,0,0,0,1,0,1
8610,1989,tony woods,tony,woods,oklahoma,dl,76.1,274,,,5.06,21.0,27.5,103.0,,4.52,,1,1,0,0,0,0,1,0,1
8611,1989,shawn woodson,shawn,woodson,james_madison_va,lb,74.3,226,,,4.76,17.0,31.0,118.0,,4.4,12.21,1,1,0,0,0,0,1,0,0
8612,1989,donnell woolford,donnell,woolford,clemson,lb,69.6,187,,,4.59,12.0,38.0,124.0,,4.34,11.7,1,1,0,0,0,0,1,0,0
8613,1989,vince workman,vince,workman,ohio_state,rb,70.0,195,,,4.74,13.0,30.0,110.0,,,,1,1,0,0,0,0,1,1,1
8614,1989,nas worthen,nas,worthen,north_carolina_state,wr,68.1,177,,,4.62,,30.5,116.0,,4.3,11.61,1,1,0,1,0,0,1,0,0
8615,1989,mike zandofsky,mike,zandofsky,washington,ol,74.9,302,,,5.3,26.0,26.0,96.0,,4.85,,1,1,0,0,0,0,1,0,1
8616,1989,dave zawatson,dave,zawatson,california,ol,76.6,274,,,5.4,23.0,27.5,101.0,,4.86,,1,1,0,0,0,0,1,0,1
8617,1989,jim zdelar,jim,zdelar,youngstown_state_oh,ol,76.0,290,,,5.33,21.0,30.0,98.0,,4.91,,1,1,0,0,0,0,1,0,1
8618,1988,azizuddin abdur-raoof,azizuddin,abdur-raoof,maryland,wr,72.5,199,10.0,,4.51,10.0,35.5,124.0,,4.3,11.72,0,1,0,0,0,0,1,0,0
8619,1988,nacho albergamo,nacho,albergamo,louisiana_state,ol,74.1,263,10.0,,5.46,24.0,28.5,107.0,,4.64,,0,1,0,0,0,0,1,0,1
8620,1988,thomas aldridge,thomas,aldridge,texas,lb,74.1,224,10.0,,4.83,8.0,30.0,105.0,,4.65,12.76,0,1,0,0,0,0,1,0,0
8621,1988,mike alexander,mike,alexander,penn_state,wr,75.3,215,8.0,,4.57,11.0,25.0,104.0,,4.57,11.97,0,1,0,0,0,0,1,0,0
8622,1988,eric allen,eric,allen,arizona_state,lb,69.8,181,9.5,,4.46,14.0,30.5,112.0,,4.19,11.77,0,1,0,0,0,0,1,0,0
8623,1988,marvin allen,marvin,allen,tulane_la,rb,69.8,213,9.0,,4.55,15.0,31.0,110.0,,4.54,12.56,0,1,0,0,0,0,1,0,0
8624,1988,obrien alston,obrien,alston,maryland,dl,78.1,239,10.75,,4.92,13.0,30.5,111.0,,4.6,12.18,0,1,0,0,0,0,1,0,0
8625,1988,jr ambrose,jr,ambrose,mississippi,wr,72.1,186,9.25,,4.58,8.0,,,,,,0,1,0,0,1,1,1,1,1
8626,1988,flipper anderson,flipper,anderson,ucla,wr,71.6,169,9.5,,4.45,4.0,35.5,117.0,,4.31,11.3,0,1,0,0,0,0,1,0,0
8627,1988,eric andolsek,eric,andolsek,louisiana_state,ol,73.8,281,9.5,,5.09,25.0,27.5,108.0,,4.76,,0,1,0,0,0,0,1,0,1
8628,1988,tolbert bain,tolbert,bain,miami_fl,db,73.6,197,10.0,,4.7,12.0,30.0,112.0,,4.5,12.06,0,1,0,0,0,0,1,0,0
8629,1988,michael ball,michael,ball,southern_la,db,72.5,211,9.25,,4.67,18.0,,,,,,0,1,0,0,1,1,1,1,1
8630,1988,tony bartley,tony,bartley,texas_a&m,ol,76.3,287,9.0,,5.2,15.0,25.0,99.0,,,,0,1,0,0,0,0,1,1,1
8631,1988,trey bauer,trey,bauer,penn_state,lb,72.9,215,8.5,,4.98,12.0,27.0,102.0,,4.5,12.5,0,1,0,0,0,0,1,0,0
8632,1988,john baylor,john,baylor,southern_mississippi,lb,71.8,192,9.25,,4.59,,30.5,120.0,,4.1,11.25,0,1,0,1,0,0,1,0,0
8633,1988,sanjay beach,sanjay,beach,colorado_state,wr,72.4,189,10.75,,4.61,12.0,33.0,117.0,,4.34,11.67,0,1,0,0,0,0,1,0,0
8634,1988,brad beckman,brad,beckman,nebraska-omaha,fb_te,74.6,236,9.75,,4.71,6.0,33.0,115.0,,4.25,11.59,0,1,0,0,0,0,1,0,0
8635,1988,brian bedford,brian,bedford,california,wr,75.4,214,10.25,,4.57,13.0,33.5,118.0,,4.4,11.57,0,1,0,0,0,0,1,0,0
8636,1988,kerwin bell,kerwin,bell,florida,qb,74.1,200,9.5,,5.07,,28.5,102.0,,4.63,,0,1,0,1,0,0,1,0,1
8637,1988,barry belli,barry,belli,frenso_state_ca,k_p,69.1,167,7.5,,,18.0,,,,,,0,1,1,0,1,1,1,1,1
8638,1988,jj birden,jj,birden,oregon,wr,69.4,157,8.5,,4.45,7.0,38.0,126.0,,4.16,11.33,0,1,0,0,0,0,1,0,0
8639,1988,bennie blades,bennie,blades,miami_fl,db,72.6,216,8.75,,4.53,15.0,33.0,121.0,,4.18,11.7,0,1,0,0,0,0,1,0,0
8640,1988,brian blades,brian,blades,miami_fl,wr,71.1,182,9.25,,4.48,13.0,,,,,,0,1,0,0,1,1,1,1,1
8641,1988,john booty,john,booty,texas_christian,lb,72.5,177,9.25,,4.65,11.0,34.5,126.0,,4.43,11.88,0,1,0,0,0,0,1,0,0
8642,1988,timothy borcky,timothy,borcky,memphis,ol,79.3,294,9.5,,5.4,28.0,,,,,,0,1,0,0,1,1,1,1,1
8643,1988,john brantley,john,brantley,georgia,lb,73.9,229,10.75,,4.83,22.0,30.0,106.0,,4.51,12.56,0,1,0,0,0,0,1,0,0
8644,1988,michael brim,michael,brim,virginia_union,lb,71.6,186,8.75,,4.44,9.0,30.0,114.0,,4.2,11.45,0,1,0,0,0,0,1,0,0
8645,1988,henry brown,henry,brown,florida,dl,74.6,251,9.25,,4.99,17.0,30.0,105.0,,4.64,,0,1,0,0,0,0,1,0,1
8646,1988,phillip brown,phillip,brown,alabama,lb,73.9,230,8.25,,4.64,19.0,34.0,115.0,,4.37,12.03,0,1,0,0,0,0,1,0,0
8647,1988,selwyn brown,selwyn,brown,miami_fl,db,71.3,206,8.5,,4.69,20.0,30.5,117.0,,4.35,11.87,0,1,0,0,0,0,1,0,0
8648,1988,tim brown,tim,brown,notre_dame,wr,72.0,193,9.0,,4.39,,,,,,,0,1,0,1,1,1,1,1,1
8649,1988,vincent brown,vincent,brown,mississippi_valley_state,lb,73.1,245,11.0,,4.86,24.0,32.0,112.0,,4.68,12.45,0,1,0,0,0,0,1,0,0
8650,1988,brandy brownlee,brandy,brownlee,oklahoma,k_p,71.8,229,9.75,,,24.0,,,,,,0,1,1,0,1,1,1,1,1
8651,1988,john bruhin,john,bruhin,tennessee,ol,75.6,283,9.5,,,29.0,,,,,,0,1,1,0,1,1,1,1,1
8652,1988,jeff burger,jeff,burger,auburn,qb,71.9,208,9.0,,4.72,,32.5,108.0,,4.39,,0,1,0,1,0,0,1,0,1
8653,1988,david cadigan,david,cadigan,southern_california,ol,76.1,281,10.25,,4.9,32.0,27.5,105.0,,4.67,,0,1,0,0,0,0,1,0,1
8654,1988,richard calvin,richard,calvin,washington_state,rb,72.3,198,8.25,,4.7,10.0,28.0,109.0,,4.44,11.87,0,1,0,0,0,0,1,0,0
8655,1988,erik campbell,erik,campbell,michigan,lb,69.8,170,8.0,,4.52,,30.5,109.0,,4.4,11.81,0,1,0,1,0,0,1,0,0
8656,1988,lydell carr,lydell,carr,oklahoma,fb_te,72.6,226,8.0,,,20.0,,,,,,0,1,1,0,1,1,1,1,1
8657,1988,chris carrier,chris,carrier,louisiana_state,db,76.6,215,10.0,,,,,,,,,0,1,1,1,1,1,1,1,1
8658,1988,jon carter,jon,carter,pittsburgh,dl,76.3,266,11.0,,4.95,26.0,28.0,110.0,,5.01,,0,1,0,0,0,0,1,0,1
8659,1988,pat carter,pat,carter,florida_state,fb_te,75.9,263,10.0,,4.92,11.0,29.0,98.0,,4.77,12.78,0,1,0,0,0,0,1,0,0
8660,1988,chuck cecil,chuck,cecil,arizona,db,71.8,184,8.5,,,6.0,,,,,,0,1,1,0,1,1,1,1,1
8661,1988,chris chandler,chris,chandler,washington,qb,75.9,211,9.25,,4.87,10.0,30.0,102.0,,4.4,,0,1,0,0,0,0,1,0,1
8662,1988,curtis chappell,curtis,chappell,howard_dc,wr,70.9,152,8.5,,4.46,3.0,31.0,103.0,,4.22,11.29,0,1,0,0,0,0,1,0,0
8663,1988,clifford charlton,clifford,charlton,florida,lb,74.3,238,,,,15.0,,,,,,1,1,1,0,1,1,1,1,1
8664,1988,louis cheek,louis,cheek,texas_a&m,ol,78.4,288,10.25,,5.46,23.0,23.0,100.0,,4.91,,0,1,0,0,0,0,1,0,1
8665,1988,tommy clapp,tommy,clapp,louisiana_state,dl,75.8,276,10.5,,5.34,20.0,30.5,101.0,,4.72,,0,1,0,0,0,0,1,0,1
8666,1988,larry clarkson,larry,clarkson,montana,ol,79.5,303,10.75,,5.07,16.0,27.5,106.0,,5.0,,0,1,0,0,0,0,1,0,1
8667,1988,patrick collins,patrick,collins,oklahoma,rb,69.4,197,9.25,,4.49,10.0,33.5,110.0,,4.29,11.74,0,1,0,0,0,0,1,0,0
8668,1988,bill condon,bill,condon,alabama,ol,74.0,263,9.0,,5.22,32.0,28.0,101.0,,4.96,,0,1,0,0,0,0,1,0,1
8669,1988,george cooper,george,cooper,ohio_state,rb,73.0,245,9.5,,4.9,16.0,30.0,109.0,,4.29,12.01,0,1,0,0,0,0,1,0,0
8670,1988,jason cooper,jason,cooper,duke,fb_te,75.3,243,9.25,,,20.0,,,,,,0,1,1,0,1,1,1,1,1
8671,1988,danny copeland,danny,copeland,eastern_kentucky,db,74.0,206,10.0,,4.59,18.0,30.5,115.0,,,,0,1,0,0,0,0,1,1,1
8672,1988,marcus cotton,marcus,cotton,southern_california,lb,75.3,214,9.0,,4.63,19.0,,,,,,0,1,0,0,1,1,1,1,1
8673,1988,aaron cox,aaron,cox,arizona_state,wr,69.1,174,8.5,,4.4,3.0,30.0,109.0,,4.34,11.49,0,1,0,0,0,0,1,0,0
8674,1988,greg cox,greg,cox,miami_fl,k_p,76.3,207,9.0,,,10.0,,,,,,0,1,1,0,1,1,1,1,1
8675,1988,greg cox,greg,cox,san_jose_state,db,71.0,215,9.75,,4.67,15.0,30.0,114.0,,4.34,11.69,0,1,0,0,0,0,1,0,0
8676,1988,jeff cross,jeff,cross,missouri,dl,75.6,261,10.0,,4.93,19.0,28.0,99.0,,4.72,,0,1,0,0,0,0,1,0,1
8677,1988,derrick crudup,derrick,crudup,oklahoma,db,73.9,212,9.0,,4.61,8.0,28.0,100.0,,4.54,12.25,0,1,0,0,0,0,1,0,0
8678,1988,peter curkendall,peter,curkendall,penn_state,dl,74.5,279,8.25,,,28.0,28.5,106.0,,,,0,1,1,0,0,0,1,1,1
8679,1988,reuben davis,reuben,davis,north_carolina,dl,75.5,294,8.75,,5.19,14.0,26.0,105.0,,5.02,,0,1,0,0,0,0,1,0,1
8680,1988,scott davis,scott,davis,illinois,dl,78.9,270,9.75,,5.07,19.0,30.0,102.0,,,,0,1,0,0,0,0,1,1,1
8681,1988,wendell davis,wendell,davis,louisiana_state,wr,71.5,188,8.75,,,3.0,,,,,,0,1,1,0,1,1,1,1,1
8682,1988,dermontti dawson,dermontti,dawson,kentucky,ol,74.3,272,,,4.94,24.0,30.0,109.0,,4.34,,1,1,0,0,0,0,1,0,1
8683,1988,kent dean,kent,dean,kansas_state,fb_te,76.0,233,8.75,,,11.0,,,,,,0,1,1,0,1,1,1,1,1
8684,1988,robert delpino,robert,delpino,missouri,rb,71.4,201,9.5,,4.54,13.0,34.0,120.0,,4.15,11.47,0,1,0,0,0,0,1,0,0
8685,1988,glenn derby,glenn,derby,wisconsin,ol,78.5,290,9.75,,5.2,22.0,25.0,99.0,,4.83,,0,1,0,0,0,0,1,0,1
8686,1988,dave desrochers,dave,desrochers,san_diego_state,ol,78.4,290,9.5,,5.56,25.0,23.0,88.0,,5.08,,0,1,0,0,0,0,1,0,1
8687,1988,scott dill,scott,dill,memphis,ol,76.8,271,9.75,,5.29,18.0,24.0,96.0,,4.66,,0,1,0,0,0,0,1,0,1
8688,1988,cris dishman,cris,dishman,purdue,lb,72.0,173,8.75,,4.42,7.0,32.5,117.0,,4.34,11.6,0,1,0,0,0,0,1,0,0
8689,1988,rickey dixon,rickey,dixon,oklahoma,db,70.8,177,10.0,,4.47,6.0,31.0,106.0,,4.32,11.94,0,1,0,0,0,0,1,0,0
