,height_inches,weight_lbs,hand_size_inches,arm_length_inches,40_yard_dash,bench_press_reps,vertical_leap_inches,broad_jump_inches,3_cone_drill,20_yard_shuttle,hand_size_inches_missed,arm_length_inches_missed,40_yard_dash_missed,bench_press_reps_missed,vertical_leap_inches_missed,broad_jump_inches_missed,3_cone_drill_missed,20_yard_shuttle_missed,draft_status
838,75.88,291,9.38,33.25,5.18,34.0,27.0,108.0,7.55,4.54,0,0,0,0,0,0,0,0,1
839,75.63,263,9.75,34.13,4.88,23.514776339919408,32.5,121.0,7.33,4.37903323545366,0,0,0,1,0,0,0,1,0
840,76.0,274,9.0,33.25,5.01,26.0,29.0,109.0,7.62,4.75,0,0,0,0,0,0,0,0,1
841,76.25,271,9.13,34.13,4.87,31.0,31.0,108.0,7.08,4.4,0,0,0,0,0,0,0,0,1
842,77.25,273,9.38,36.38,4.8,18.0,25.5,123.0,7.29,4.32,0,0,0,0,0,0,0,0,1
843,75.38,293,9.5,32.25,5.27,23.0,21.0,98.0,7.4,4.58,0,0,0,0,0,0,0,0,1
844,77.25,343,10.0,36.25,5.28,31.0,26.0,100.84708908404056,8.119783677523575,4.87371491944033,0,0,0,0,0,1,1,1,1
845,77.5,287,8.38,33.88,5.01,24.0,27.0,114.0,7.72,4.69,0,0,0,0,0,0,0,0,1
846,72.75,304,9.75,33.38,5.12,35.0,30.5,103.0,7.37,4.49,0,0,0,0,0,0,0,0,1
847,74.25,298,9.5,32.0,5.28,25.665129717456395,23.0,104.0,7.6,4.56,0,0,0,1,0,0,0,0,1
848,75.0,272,10.0,32.63,4.83,26.80292031483811,34.0,124.0,7.02,4.21,0,0,0,1,0,0,0,0,1
849,79.0,313,11.0,35.75,5.26,37.0,27.5,102.0,7.44,4.73,0,0,0,0,0,0,0,0,1
850,74.88,290,9.25,32.5,5.09,26.0,24.5,112.0,7.61,4.7,0,0,0,0,0,0,0,0,0
851,72.0,293,9.0,32.5,5.54,23.0,21.5,97.0,7.5,4.73,0,0,0,0,0,0,0,0,0
852,76.25,311,9.5,33.25,5.41,30.0,23.0,101.0,7.58,4.72,0,0,0,0,0,0,0,0,1
853,76.0,305,10.5,33.5,4.93,31.0,28.0,105.0,7.73,4.55,0,0,0,0,0,0,0,0,1
854,75.88,320,9.63,33.0,5.4,29.0,21.5,100.0,7.74,4.89,0,0,0,0,0,0,0,0,1
855,76.88,341,10.0,34.75,5.26,31.0,25.5,109.0,7.91,4.68,0,0,0,0,0,0,0,0,1
856,76.5,347,11.13,34.75,5.36,32.0,23.0,104.0,8.07,4.95,0,0,0,0,0,0,0,0,1
857,74.0,249,9.5,32.5,4.91,24.0,29.5,108.0,7.03,4.23,0,0,0,0,0,0,0,0,0
858,78.0,322,9.25,35.38,5.57,27.0,22.5,102.0,8.306692491599474,4.885430758178794,0,0,0,0,0,0,1,1,1
859,75.5,301,9.25,31.75,5.05,29.0,25.0,110.0,7.49,4.47,0,0,0,0,0,0,0,0,1
860,79.5,312,9.38,32.0,5.35,24.0,26.0,112.0,7.71,4.86,0,0,0,0,0,0,0,0,0
861,74.0,292,9.38,32.25,5.13,23.0,22.5,108.0,7.78,4.87,0,0,0,0,0,0,0,0,1
862,75.13,301,10.5,34.25,5.17,28.0,25.5,100.0,7.952080479250001,4.6758825323867,0,0,0,0,0,0,1,1,1
863,77.0,315,10.38,34.0,5.26,28.0,25.5,108.0,8.01,5.14,0,0,0,0,0,0,0,0,1
864,76.5,301,9.88,34.25,5.38,21.0,23.0,108.0,7.47,4.53,0,0,0,0,0,0,0,0,0
865,76.75,295,9.75,33.0,5.27,22.0,26.5,107.0,7.58,4.69,0,0,0,0,0,0,0,0,1
866,78.63,320,10.5,35.25,5.49,24.0,25.5,100.0,8.0,5.16,0,0,0,0,0,0,0,0,1
867,77.0,320,9.63,33.63,5.51,26.0,28.5,106.0,7.84,4.56,0,0,0,0,0,0,0,0,1
868,77.0,297,10.63,34.13,5.27,22.0,19.5,97.02702207928353,7.899762024685866,4.749959234432395,0,0,0,0,0,1,1,1,0
869,74.75,315,10.25,34.5,5.26,35.0,28.0,106.0,8.05,5.0,0,0,0,0,0,0,0,0,1
870,75.63,306,9.5,33.25,5.32,26.0,25.0,98.547057867729,8.028477655071484,4.743311037062627,0,0,0,0,0,1,1,1,1
871,78.25,332,11.0,33.25,5.39,25.84860053528849,20.5,98.0,7.9,4.79,0,0,0,1,0,0,0,0,1
872,74.1,310,10.0,34.63,5.11,20.0,27.0,102.12237076442462,8.074467538786003,4.765823946366955,0,0,0,0,0,1,1,1,1
873,73.5,264,10.38,32.38,5.07,24.0,27.5,105.0,7.52,4.73,0,0,0,0,0,0,0,0,0
874,77.0,317,9.75,34.5,5.53,23.304743122848173,22.5,104.0,7.9,4.92,0,0,0,1,0,0,0,0,0
875,75.5,301,10.0,31.5,5.4,21.0,30.0,103.0,7.62,4.55,0,0,0,0,0,0,0,0,1
876,75.38,303,9.0,34.13,5.08,28.0,24.5,100.0,7.45,4.78,0,0,0,0,0,0,0,0,1
877,76.4,264,10.0,35.38,4.77,25.0,32.0,117.0,6.97,4.23,0,0,0,0,0,0,0,0,1
878,76.3,296,9.0,33.25,5.32,26.0,30.5,113.0,7.45,4.55,0,0,0,0,0,0,0,0,1
879,78.0,315,10.0,33.5,5.15,21.0,25.0,103.0,7.95,4.85,0,0,0,0,0,0,0,0,1
880,75.4,303,9.5,33.5,5.07,35.0,26.5,107.0,7.59,4.54,0,0,0,0,0,0,0,0,1
881,76.25,267,10.25,34.25,4.85,25.0,32.11669948551271,114.40911828116602,7.507572849351184,4.440674762766649,0,0,0,0,1,1,1,1,1
882,76.75,258,9.5,35.75,4.67,22.140944026603655,35.0,119.0,7.17,4.36,0,0,0,1,0,0,0,0,1
883,75.75,274,9.88,34.13,4.73,26.0,36.5,108.0,7.06,4.4,0,0,0,0,0,0,0,0,1
884,75.38,304,10.0,33.63,5.21,25.290167407434048,25.5,103.0,7.81,4.83,0,0,0,1,0,0,0,0,1
885,76.0,305,9.5,31.25,5.08,27.0,30.0,106.0,7.8,4.65,0,0,0,0,0,0,0,0,1
886,74.88,250,10.0,34.5,4.76,25.0,35.0,115.0,7.5,4.36,0,0,0,0,0,0,0,0,0
887,76.5,271,10.25,35.25,4.7,22.0,33.0,111.0,7.503710812488825,4.406364013192309,0,0,0,0,0,0,1,1,1
888,76.0,300,10.5,33.5,4.88,28.0,32.0,105.0,7.4,4.63,0,0,0,0,0,0,0,0,1
889,74.88,266,10.5,33.5,4.81,25.0,30.0,109.0,7.09,4.75,0,0,0,0,0,0,0,0,1
890,73.63,313,9.5,32.5,5.4,24.0,25.5,93.0,8.24,4.81,0,0,0,0,0,0,0,0,1
891,76.38,316,9.63,33.88,5.69,34.0,26.5,90.0,8.15,5.04,0,0,0,0,0,0,0,0,0
892,75.63,261,9.88,34.25,5.07,21.0,32.0,107.0,7.47,4.76,0,0,0,0,0,0,0,0,0
893,75.25,320,10.002442979353255,33.05201163657445,5.1,40.0,28.5,101.0,7.75,4.72,1,1,0,0,0,0,0,0,1
894,77.75,324,9.5,33.5,5.11,33.0,27.5,107.0,7.91341082434873,4.6980951840049485,0,0,0,0,0,0,1,1,1
895,74.63,297,9.75,33.25,5.24,22.0,27.0,108.0,7.67,4.81,0,0,0,0,0,0,0,0,0
896,77.5,323,9.5,34.38,5.42,31.0,25.5,97.0,7.87,4.89,0,0,0,0,0,0,0,0,1
897,77.75,268,9.5,32.75,5.16,21.0,29.0,106.0,7.38,4.8,0,0,0,0,0,0,0,0,0
898,73.88,259,8.88,32.5,4.73,15.0,32.99276181087183,113.94105055945127,7.412752316257949,4.340950473633624,0,0,0,0,1,1,1,1,0
899,78.0,296,9.5,33.5,4.92,33.0,33.5,110.0,7.06,4.18,0,0,0,0,0,0,0,0,1
900,74.5,309,9.75,33.25,5.06,29.0,29.0,104.0,7.78,4.82,0,0,0,0,0,0,0,0,0
901,74.5,313,9.75,33.25,5.14,34.0,26.0,101.1073178911314,7.926090214180816,4.74778048406323,0,0,0,0,0,1,1,1,1
902,75.63,272,9.5,33.38,4.72,32.0,30.5,111.0,7.28,4.32,0,0,0,0,0,0,0,0,1
903,76.13,302,9.0,33.25,5.15,31.0,26.0,102.0,7.51,4.65,0,0,0,0,0,0,0,0,1
904,74.63,249,8.5,33.5,4.8,19.0,31.175009747114725,111.5096859670447,7.493012311806503,4.471804131062438,0,0,0,0,1,1,1,1,0
905,78.5,315,9.5,33.5,5.65,21.0,27.5,97.0,8.1,4.92,0,0,0,0,0,0,0,0,1
906,75.0,306,9.5,33.0,5.44,20.0,25.0,94.0,8.26,4.78,0,0,0,0,0,0,0,0,0
907,72.88,328,9.0,33.38,5.43,25.0,26.351526321041234,98.51382293526216,8.206076947510947,4.794162632032401,0,0,0,0,1,1,1,1,0
908,75.63,249,10.13,33.38,4.68,19.0,32.45034360282128,112.83619559617102,7.431136890082384,4.4220169435212355,0,0,0,0,1,1,1,1,1
909,78.25,324,10.63,35.63,5.21,22.0,30.0,111.0,7.38,4.53,0,0,0,0,0,0,0,0,1
910,74.63,314,9.75,33.13,5.41,34.0,27.280396591924905,99.31886504214397,7.976352228037507,4.757008468214934,0,0,0,0,1,1,1,1,1
911,76.13,301,9.5,33.0,5.1,34.0,32.5,103.0,7.5,4.4,0,0,0,0,0,0,0,0,1
912,74.75,311,10.25,33.5,5.21,29.0,26.5,103.0,7.99,4.72,0,0,0,0,0,0,0,0,1
913,75.88,313,9.25,33.75,4.92,22.0,29.0,104.0,7.59,4.68,0,0,0,0,0,0,0,0,0
914,76.38,300,9.75,34.5,5.07,24.0,30.5,108.0,7.63,4.79,0,0,0,0,0,0,0,0,1
915,74.5,302,10.25,33.5,5.36,29.0,24.5,96.0,8.0,4.8,0,0,0,0,0,0,0,0,1
916,76.5,305,9.38,34.25,5.11,22.0,25.5,100.0,7.78,4.52,0,0,0,0,0,0,0,0,1
917,78.5,302,10.5,35.25,5.12,20.0,28.5,109.0,7.6,4.87,0,0,0,0,0,0,0,0,1
918,78.38,334,10.75,36.38,5.62,30.0,25.853102211368203,94.0,8.247892537632609,4.954721828153829,0,0,0,0,1,0,1,1,0
919,77.25,308,10.5,34.88,5.34,28.0,27.0,106.0,7.45,4.65,0,0,0,0,0,0,0,0,1
920,72.25,305,8.88,32.5,5.07,33.0,30.0,105.66260635293541,7.65,4.56,0,0,0,0,0,1,0,0,1
921,74.75,278,10.25,33.0,5.01,18.0,33.0,110.0,7.654421019275476,4.425117912324689,0,0,0,0,0,0,1,1,0
922,75.0,310,9.13,34.38,5.19,28.0,29.0,108.0,7.47,4.49,0,0,0,0,0,0,0,0,1
923,74.25,270,9.63,34.25,4.85,33.0,34.0,118.0,7.5,4.398806607090418,0,0,0,0,0,0,0,1,1
924,80.5,330,10.0,34.25,5.46,22.47900999243005,27.0,91.0,8.15,4.7,0,0,0,1,0,0,0,0,0
925,77.0,309,10.38,33.38,5.46,28.0,25.5,98.0,7.8,4.88,0,0,0,0,0,0,0,0,0
926,74.75,299,10.0,31.5,4.98,34.0,26.0,104.0,7.5,4.34,0,0,0,0,0,0,0,0,1
927,77.13,298,10.13,33.25,5.09,20.0,32.0,106.0,7.44,4.47,0,0,0,0,0,0,0,0,1
928,74.63,303,9.5,32.75,5.55,34.0,27.5,104.0,8.1,4.84,0,0,0,0,0,0,0,0,0
929,77.1,319,10.25,33.75,5.89,22.0,24.5,91.0,8.7,5.01,0,0,0,0,0,0,0,0,0
930,79.5,309,9.25,34.75,5.09,23.412410126333043,30.5,100.0,7.68,4.54,0,0,0,1,0,0,0,0,1
931,76.38,286,10.25,33.5,5.05,27.0,28.0,108.0,7.79,4.46,0,0,0,0,0,0,0,0,1
932,74.38,277,9.75,33.0,4.85,27.0,31.0,108.0,7.1,4.12,0,0,0,0,0,0,0,0,1
933,73.13,309,10.0,32.88,5.18,24.0,24.0,106.0,7.94,4.65,0,0,0,0,0,0,0,0,1
934,76.75,274,8.88,33.0,4.96,26.0,34.0,118.0,7.19,4.35,0,0,0,0,0,0,0,0,1
935,75.25,299,9.25,33.63,5.33,27.0,28.0,105.0,7.48,4.53,0,0,0,0,0,0,0,0,1
936,77.25,261,9.25,34.25,4.84,17.0,32.0,115.0,7.38,4.53,0,0,0,0,0,0,0,0,1
937,78.5,250,9.38,34.63,4.78,16.0,30.5,120.0,7.381361181494409,4.339896234331663,0,0,0,0,0,0,1,1,1
938,74.63,293,9.75,32.75,5.4,28.0,25.5,101.0,7.98,4.84,0,0,0,0,0,0,0,0,0
939,75.13,325,10.0,34.13,5.42,24.0,26.27499280209851,99.82745061006565,8.171399717603556,4.794991017963763,0,0,0,0,1,1,1,1,1
940,74.0,302,10.0,34.75,5.07,29.0,30.0,111.0,7.46,4.538889416764652,0,0,0,0,0,0,0,1,1
941,77.5,308,9.63,32.5,5.24,20.0,26.5,105.0,7.62,4.67,0,0,0,0,0,0,0,0,0
942,74.13,285,9.75,33.88,5.12,21.0,32.5,118.0,7.47,4.43,0,0,0,0,0,0,0,0,0
943,74.5,299,9.5,32.63,4.95,28.72667435176865,34.0,112.0,7.702755874017964,4.465448221039473,0,0,0,1,0,0,1,1,1
944,75.0,326,10.38,32.75,5.24,40.0,27.101110361589896,98.6716420029719,8.018968757363576,4.832826897550821,0,0,0,0,1,1,1,1,1
945,77.63,279,9.88,34.13,5.06,20.0,33.0,112.0,7.5,4.54,0,0,0,0,0,0,0,0,1
946,75.13,259,9.75,33.13,4.72,27.0,40.5,121.0,6.89,4.26,0,0,0,0,0,0,0,0,1
947,74.75,310,8.88,33.63,5.11,25.0,26.5,102.0,7.49,4.69,0,0,0,0,0,0,0,0,1
948,75.5,301,9.88,32.75,5.16,23.0,29.0,102.0,7.47,4.74,0,0,0,0,0,0,0,0,1
949,74.63,300,9.88,30.88,5.26,25.0,33.0,101.0,7.47,4.29,0,0,0,0,0,0,0,0,1
950,76.88,322,9.965698197268038,33.8687924842167,5.3,28.0,24.5,102.0,8.35,5.05,1,1,0,0,0,0,0,0,1
951,76.0,344,9.75,34.0,5.12,31.146173241076454,29.5,103.0,7.66,4.69,0,0,0,1,0,0,0,0,1
952,74.88,261,9.88,33.5,4.73,30.0,32.5,112.0,7.14,4.43,0,0,0,0,0,0,0,0,1
953,77.88,306,10.5,34.25,4.78,27.0,30.478389111164947,108.85840210186042,7.6376320569255896,4.596595402716628,0,0,0,0,1,1,1,1,1
954,75.25,306,9.5,32.5,5.44,34.0,28.5,101.0,7.72,4.81,0,0,0,0,0,0,0,0,1
955,75.3,297,10.25,33.0,5.23,21.0,29.5,99.0,7.62,4.57,0,0,0,0,0,0,0,0,0
956,74.5,303,9.25,31.0,5.22,32.0,28.28099629442809,100.3286796354562,7.8321199793345935,4.626061971310486,0,0,0,0,1,1,1,1,1
957,75.88,296,9.88,33.0,5.22,26.0,27.0,100.0,7.78,4.64,0,0,0,0,0,0,0,0,0
958,78.63,311,10.13,33.75,4.94,28.0,33.0,110.0,7.95,4.88,0,0,0,0,0,0,0,0,1
959,74.75,314,9.25,33.75,5.18,27.0,27.651905582255324,100.94378505504865,7.957948052873702,4.774041524908512,0,0,0,0,1,1,1,1,1
960,74.0,307,10.5,32.5,5.1,26.0,28.82180664350377,101.45194604657276,7.8070121362726175,4.661876306119066,0,0,0,0,1,1,1,1,1
961,74.3,306,9.63,33.75,5.32,42.0,28.5,103.8555228581128,7.817888536803858,4.6788691085944025,0,0,0,0,0,1,1,1,1
962,77.25,301,10.5,36.0,5.08,32.0,32.5,117.0,7.687738217197104,4.570633988708627,0,0,0,0,0,0,1,1,1
963,76.38,309,10.25,34.25,5.28,25.184002316628238,27.84369440720119,100.78090090909652,8.001654711427737,4.753444155393785,0,0,0,1,1,1,1,1,0
964,79.0,327,10.0,35.0,5.42,24.0,26.0,94.0,7.95,5.14,0,0,0,0,0,0,0,0,0
965,76.38,327,9.25,34.13,5.46,25.056336585292883,27.0,103.0,8.33,5.0,0,0,0,1,0,0,0,0,0
966,74.0,242,10.0,34.88,4.91,24.0,31.0,111.0,7.2,4.46,0,0,0,0,0,0,0,0,1
967,75.0,317,10.0,33.5,5.41,27.0,25.95705218305757,92.0,8.34,4.92,0,0,0,0,1,0,0,0,1
968,76.63,277,9.63,33.5,5.08,22.0,27.0,109.0,7.91,4.76,0,0,0,0,0,0,0,0,0
969,75.38,306,9.88,33.13,5.12,15.0,30.5,103.0,7.49,4.54,0,0,0,0,0,0,0,0,1
970,76.25,274,9.25,33.25,4.88,22.0,32.0,112.0,7.37,4.41,0,0,0,0,0,0,0,0,1
971,76.25,254,9.38,32.5,4.65,20.0,42.0,127.0,6.95,4.22,0,0,0,0,0,0,0,0,1
972,75.88,306,10.0,32.5,5.22,27.0,28.5,100.0,7.69,4.55,0,0,0,0,0,0,0,0,0
973,75.63,258,10.63,33.88,4.72,19.0,33.5,115.0,7.48,4.52,0,0,0,0,0,0,0,0,1
974,76.75,316,11.13,33.75,5.44,23.0,31.5,98.0,8.36,5.07,0,0,0,0,0,0,0,0,1
975,73.0,289,9.25,32.0,5.04,30.0,30.5,109.0,7.889409768160207,4.75,0,0,0,0,0,0,1,0,0
976,74.88,301,9.88,33.13,5.12,21.0,34.5,111.0,7.63,4.47,0,0,0,0,0,0,0,0,0
977,75.63,253,9.25,33.0,4.94,16.0,33.0,117.0,7.11,4.3,0,0,0,0,0,0,0,0,0
978,74.75,306,9.88,33.13,4.96,44.0,32.5,113.0,7.578054124054887,4.504372323508665,0,0,0,0,0,0,1,1,1
979,76.63,293,10.25,36.0,5.32,16.0,28.0,106.0,7.9,4.55,0,0,0,0,0,0,0,0,1
980,75.38,303,9.13,31.75,4.91,27.0,31.5,106.0,7.31,4.5,0,0,0,0,0,0,0,0,1
981,78.13,309,9.25,33.5,5.34,24.0,26.0,102.0,7.8,4.63,0,0,0,0,0,0,0,0,1
982,76.0,304,9.75,31.5,5.0,35.0,34.0,105.0,7.43,4.35,0,0,0,0,0,0,0,0,1
983,76.38,299,9.5,33.0,5.07,21.0,32.5,110.0,7.43,4.58,0,0,0,0,0,0,0,0,1
984,78.63,328,9.63,33.0,5.49,28.0,26.5,97.0,7.93,4.66,0,0,0,0,0,0,0,0,1
985,77.5,305,9.63,34.0,5.45,24.0,26.0,98.0,8.03,4.67,0,0,0,0,0,0,0,0,0
986,77.0,290,9.88,36.13,5.29,17.0,30.5,108.0,8.12,4.720621862866864,0,0,0,0,0,0,0,1,0
987,71.38,257,9.13,32.63,4.78,30.0,33.3019263274195,115.19554319056944,7.30998142573649,4.321768603185115,0,0,0,0,1,1,1,1,1
988,74.75,306,9.5,32.25,5.07,31.0,34.0,110.0,7.62,4.35,0,0,0,0,0,0,0,0,1
989,76.75,273,10.38,33.25,4.82,30.0,39.0,114.0,7.71,4.57,0,0,0,0,0,0,0,0,1
990,75.13,292,9.38,31.5,5.18,28.0,30.0,101.0,7.59,4.68,0,0,0,0,0,0,0,0,1
991,76.5,316,9.822282277002486,33.421344566018796,5.25,20.0,27.0,95.0,7.98,4.8,1,1,0,0,0,0,0,0,0
992,74.13,263,9.818257072701257,32.61726575451169,4.7,28.0,38.5,123.0,7.06,4.08,1,1,0,0,0,0,0,0,1
993,76.0,300,10.13,32.38,4.94,31.0,33.0,111.0,7.6,4.45,0,0,0,0,0,0,0,0,1
994,73.25,295,9.5,32.13,5.19,33.0,31.0,108.0,7.62,4.86,0,0,0,0,0,0,0,0,0
995,73.25,253,10.0,33.25,4.84,24.0,32.0,115.0,7.37,4.26,0,0,0,0,0,0,0,0,1
996,77.88,284,10.38,32.75,4.91,28.0,35.5,113.0,7.67,4.49,0,0,0,0,0,0,0,0,1
997,72.38,304,10.5,32.13,5.24,26.0,31.0,104.0,7.72,4.6,0,0,0,0,0,0,0,0,0
998,75.75,355,9.5,34.5,5.54,27.0,24.5,95.0,8.56,5.08,0,0,0,0,0,0,0,0,1
999,75.63,277,9.5,32.25,5.09,25.0,34.5,110.0,7.11,4.23,0,0,0,0,0,0,0,0,1
1000,75.25,317,10.38,33.0,5.46,26.75158970600065,28.62078215267544,104.0,8.004007426717108,4.720326000497684,0,0,0,1,1,0,1,1,1
1001,74.63,311,11.25,35.13,5.13,24.0,32.0,111.0,8.149322249986309,4.97,0,0,0,0,0,0,1,0,1
1002,77.75,266,9.88,34.75,4.74,17.0,32.0,120.0,7.27,4.13,0,0,0,0,0,0,0,0,1
1003,73.63,265,9.88,30.5,4.77,45.0,37.0,114.0,7.21,4.45,0,0,0,0,0,0,0,0,0
1004,76.38,301,9.25,32.75,5.12,24.0,30.0,109.0,7.59,4.6,0,0,0,0,0,0,0,0,1
1005,74.38,257,8.5,31.5,4.62,34.0,34.0,113.0,7.25,4.3,0,0,0,0,0,0,0,0,1
1006,73.13,309,9.75,32.38,4.99,24.0,33.5,111.0,7.4,4.4,0,0,0,0,0,0,0,0,1
1007,75.63,334,10.38,32.25,5.46,26.0,28.0,97.0,8.04,4.76,0,0,0,0,0,0,0,0,0
1008,75.63,300,10.38,31.88,5.09,24.0,27.5,104.0,7.47,4.36,0,0,0,0,0,0,0,0,1
1009,77.0,303,9.63,33.0,5.26,25.0,31.0,101.0,7.910582167494614,4.609796804881945,0,0,0,0,0,0,1,1,1
1010,74.38,306,9.88,31.63,5.04,28.0,24.5,93.0,7.87,4.76,0,0,0,0,0,0,0,0,1
1011,73.5,302,10.13,32.5,5.19,25.0,30.5,110.0,7.79,4.48,0,0,0,0,0,0,0,0,1
1012,74.38,262,10.13,33.63,4.72,19.0,39.0,114.0,7.87,4.5,0,0,0,0,0,0,0,0,1
1013,79.63,336,10.5,35.38,5.09,26.26383914534329,31.0,98.0,8.19,5.0,0,0,0,1,0,0,0,0,1
1014,78.13,312,9.75,33.25,5.11,28.0,29.5,110.0,7.72,4.62,0,0,0,0,0,0,0,0,1
1015,76.88,324,9.75,31.88,5.42,29.0,24.0,99.0,7.94,4.73,0,0,0,0,0,0,0,0,0
1016,75.5,259,9.88,31.75,4.78,27.0,33.5,116.0,6.99,4.25,0,0,0,0,0,0,0,0,1
1017,75.0,312,9.63,32.0,5.12,35.0,29.5,104.0,7.4,4.43,0,0,0,0,0,0,0,0,1
1018,75.38,250,9.63,31.75,4.88,22.0,28.5,108.0,7.557441449409161,4.43277860131836,0,0,0,0,0,0,1,1,0
1019,76.13,338,9.88,33.13,5.18,37.0,31.5,110.0,7.95,4.65,0,0,0,0,0,0,0,0,1
1020,75.13,260,10.0,31.25,4.93,23.0,34.5,116.0,6.96,4.18,0,0,0,0,0,0,0,0,1
1021,78.63,344,9.75,33.13,5.4,21.0,25.0,92.0,8.249575579920133,4.838690073946598,0,0,0,0,0,0,1,1,1
1022,76.63,309,9.63,34.0,5.49,21.0,28.5,102.0,8.45,5.11,0,0,0,0,0,0,0,0,1
1023,73.63,304,10.13,34.0,5.32,33.0,32.0,105.0,7.87,4.54,0,0,0,0,0,0,0,0,1
1024,74.75,307,10.0,32.88,5.28,25.0,28.5,103.0,7.69,4.49,0,0,0,0,0,0,0,0,1
1025,79.25,325,10.25,36.0,5.39,28.0,28.5,102.0,8.176895368518327,4.858486979889944,0,0,0,0,0,0,1,1,1
1026,73.0,307,10.13,33.25,5.29,27.0,27.0,96.0,7.85,4.69,0,0,0,0,0,0,0,0,1
1027,74.13,300,9.38,31.0,5.57,20.0,25.0,90.0,8.17,4.97,0,0,0,0,0,0,0,0,0
1028,76.88,334,10.25,34.75,5.65,21.0,25.862857344689616,95.52061775929315,7.92,4.82,0,0,0,0,1,1,0,0,0
1029,81.63,328,10.63,34.88,5.3,19.0,26.6610037078743,100.12620238032841,8.007681439725328,4.871979617551267,0,0,0,0,1,1,1,1,0
1030,75.5,301,9.13,31.13,5.01,23.0,28.743291049683123,104.28894737866433,7.696685087607088,4.581588516233847,0,0,0,0,1,1,1,1,0
1031,75.25,267,10.0,32.25,4.94,24.02601713205341,29.5,110.0,7.650892061750493,4.4370829156118,0,0,0,1,0,0,1,1,1
1032,78.38,315,10.0,34.0,5.34,23.993340822353723,24.5,101.0,7.73,4.85,0,0,0,1,0,0,0,0,1
1033,75.75,314,10.13,32.63,5.4,19.0,26.5,100.0,7.63,4.53,0,0,0,0,0,0,0,0,1
1034,74.88,316,9.5,32.13,5.03,30.0,30.5,109.0,7.93,4.92,0,0,0,0,0,0,0,0,0
1035,75.5,324,11.0,34.38,5.19,20.0,28.5,101.0,8.13,4.98,0,0,0,0,0,0,0,0,1
1036,76.75,352,10.25,33.88,5.31,30.0,25.818512234550564,93.91369083992453,8.206913870320896,4.955425488162914,0,0,0,0,1,1,1,1,1
1037,75.5,313,9.5,31.25,5.43,25.0,28.5,102.0,7.82,4.55,0,0,0,0,0,0,0,0,1
1038,74.13,313,9.75,32.75,5.18,27.724379705125926,29.0,106.0,8.06,4.6,0,0,0,1,0,0,0,0,1
1039,77.13,300,9.88,33.25,5.39,24.0,24.5,100.0,7.58,4.59,0,0,0,0,0,0,0,0,1
1040,79.63,330,9.88,33.25,5.45,19.0,21.0,94.0,8.01,4.83,0,0,0,0,0,0,0,0,1
1041,73.63,252,10.25,33.25,4.86,27.0,33.0,109.0,7.31,4.48,0,0,0,0,0,0,0,0,1
1042,76.0,307,9.75,34.13,5.2,24.0,24.5,97.0,8.17,4.84,0,0,0,0,0,0,0,0,0
1043,77.5,337,10.13,32.75,5.14,32.0,26.98520785893139,99.48905600529768,7.971943831358237,4.797886574110044,0,0,0,0,1,1,1,1,1
1044,77.75,303,10.38,34.25,5.12,23.0,26.5,100.0,7.45,4.7,0,0,0,0,0,0,0,0,1
1045,80.0,316,10.13,33.5,5.31,20.0,27.5,96.0,7.82,4.68,0,0,0,0,0,0,0,0,1
1046,75.5,339,9.75,33.0,5.29,36.0,25.0,96.0,8.28,4.8,0,0,0,0,0,0,0,0,1
1047,76.63,339,9.25,33.38,5.77,23.574005689649766,19.5,73.0,8.09,4.86,0,0,0,1,0,0,0,0,0
1048,76.75,304,10.0,34.13,4.96,26.0,29.0,102.0,7.38,4.59,0,0,0,0,0,0,0,0,1
1049,77.0,309,10.5,34.0,5.37,16.0,25.0,101.0,7.53,4.79,0,0,0,0,0,0,0,0,1
1050,79.0,334,10.13,35.0,5.17,28.0,30.5,112.0,8.23,4.83,0,0,0,0,0,0,0,0,1
1051,74.4,269,9.75,33.88,4.75,25.0,34.0,111.0,7.49,4.54,0,0,0,0,0,0,0,0,1
1052,75.88,248,10.63,33.75,4.64,24.0,38.5,129.0,6.97,4.48,0,0,0,0,0,0,0,0,1
1053,78.6,310,9.25,32.25,4.96,26.777798594230966,29.0,108.0,7.47,4.44,0,0,0,1,0,0,0,0,1
1054,77.13,300,10.75,33.5,5.11,31.0,32.0,110.0,7.84,4.51,0,0,0,0,0,0,0,0,1
1055,77.4,262,9.88,34.0,4.66,27.0,33.0,116.0,7.75,4.51,0,0,0,0,0,0,0,0,1
1056,77.13,310,10.38,36.75,5.23,18.0,32.5,100.0,7.62,4.6,0,0,0,0,0,0,0,0,1
1057,74.0,289,9.5,31.25,5.16,28.0,29.5,106.0,7.53,4.55,0,0,0,0,0,0,0,0,0
1058,79.13,325,10.25,34.13,5.52,26.0,34.0,93.0,7.62,4.66,0,0,0,0,0,0,0,0,1
1059,76.0,279,9.725621133369017,33.064884224509576,4.93,23.0,32.5,107.0,7.57,4.4,1,1,0,0,0,0,0,0,0
1060,76.5,319,10.63,32.25,5.07,29.0,29.5,102.0,7.5,4.46,0,0,0,0,0,0,0,0,1
1061,74.1,286,9.88,32.13,4.9,21.0,29.5,109.0,7.7,4.57,0,0,0,0,0,0,0,0,1
1062,77.75,305,10.13,34.0,4.99,26.0,35.0,104.0,7.57,4.54,0,0,0,0,0,0,0,0,1
